date,ASML.AS,TSM
2025-03-20,665.0922241210938,175.29884338378906
2025-03-21,653.422119140625,174.56788635253906
2025-03-24,667.1690063476562,178.94369506835938
2025-03-25,667.2679443359375,178.68687438964844
2025-03-26,649.960693359375,171.37741088867188
2025-03-27,635.422607421875,166.1817626953125
2025-03-28,618.7088012695312,163.2283172607422
2025-03-31,599.32470703125,163.9691619873047
2025-04-01,612.873779296875,166.5768585205078
2025-04-02,609.51123046875,168.30545043945312
2025-04-03,572.3253784179688,155.45462036132812
2025-04-04,557.8861694335938,145.0040740966797
2025-04-07,543.9415893554688,144.3817596435547
2025-04-08,567.4794311523438,139.64048767089844
2025-04-09,548.1941528320312,156.80784606933594
2025-04-10,571.2374877929688,149.28109741210938
2025-04-11,570.9407958984375,155.15829467773438
2025-04-14,583.5009765625,153.9334716796875
2025-04-15,598.7313232421875,155.4052276611328
2025-04-16,567.6771850585938,149.81448364257812
2025-04-17,557.9852294921875,149.88360595703125
2025-04-21,,146.0511016845703
2025-04-22,554.9192504882812,149.54776000976562
2025-04-23,574.501220703125,155.87936401367188
2025-04-24,585.1823120117188,162.17141723632812
2025-04-25,584.2299194335938,163.08016967773438
2025-04-28,579.86474609375,161.40097045898438
2025-04-29,580.3607788085938,162.46775817871094
2025-04-30,577.8805541992188,164.6507110595703
2025-05-01,,170.60693359375
2025-05-02,604.0712890625,177.08670043945312
2025-05-05,601.9878540039062,174.24192810058594
2025-05-06,596.7299194335938,170.1723175048828
2025-05-07,599.9046020507812,172.40467834472656
2025-05-08,625.4998779296875,173.0763702392578
2025-05-09,621.8292846679688,174.3604736328125
2025-05-12,661.6112670898438,184.69248962402344
2025-05-13,678.278076171875,191.61672973632812
2025-05-14,681.155029296875,192.37730407714844
2025-05-15,676.7899169921875,191.8439178466797
2025-05-16,663.099365234375,191.8439178466797
2025-05-19,657.14697265625,191.1327362060547
2025-05-20,654.7660522460938,191.08334350585935
2025-05-21,659.4287109375,189.4140167236328
2025-05-22,651.5913696289062,193.7898101806641
2025-05-23,637.5039672851562,189.6313018798828
2025-05-27,660.817626953125,195.26158142089844
2025-05-28,655.5596313476562,193.7404327392578
2025-05-29,660.222412109375,194.73806762695312
2025-05-30,648.71435546875,190.95494079589844
2025-06-02,641.0755004882812,192.45632934570312
2025-06-03,647.920654296875,195.1924591064453
2025-06-04,647.2262573242188,199.923828125
2025-06-05,653.77392578125,200.85235595703125
2025-06-06,662.3057250976562,202.6698303222656
2025-06-09,674.70654296875,204.46755981445312
2025-06-10,679.0716552734375,209.86077880859375
2025-06-11,684.7265014648438,211.480712890625
2025-06-12,671.234375,213.5724945068359
2025-06-13,659.3294067382812,209.27984619140625
2025-06-16,664.785888671875,213.82034301757812
2025-06-17,660.7184448242188,212.05569458007812
2025-06-18,659.7263793945312,211.65914916992188
2025-06-20,645.2421264648438,207.70355224609375
2025-06-23,663.39697265625,208.5065765380859
2025-06-24,685.9170532226562,218.19232177734375
2025-06-25,688.992431640625,220.8195037841797
2025-06-26,672.028076171875,222.07850646972656
2025-06-27,677.0875854492188,226.59922790527344
2025-06-30,672.2263793945312,224.5371551513672
2025-07-01,662.9010009765625,222.7427520751953
2025-07-02,672.2263793945312,231.5858459472656
2025-07-03,671.7304077148438,232.7755126953125
2025-07-07,666.2739868164062,227.1940460205078
2025-07-08,673.5160522460938,225.8953399658203
2025-07-09,674.408935546875,229.8410186767578
2025-07-10,684.528076171875,227.77896118164065
2025-07-11,678.4764404296875,228.41343688964844
2025-07-14,681.8494873046875,226.69834899902344
2025-07-15,700.5003662109375,234.90695190429688
2025-07-16,620.8372192382812,235.51170349121097
2025-07-17,645.043701171875,243.48239135742188
2025-07-18,628.4761962890625,238.3272247314453
2025-07-21,619.1506958007812,236.79058837890625
2025-07-22,597.622802734375,232.5772399902344
2025-07-23,601.7894897460938,238.25782775878903
2025-07-24,611.0158081054688,239.51687622070312
2025-07-25,600.1029663085938,243.48239135742188
2025-07-28,624.9705200195312,240.6569671630859
2025-07-29,619.6985473632812,239.24917602539065
2025-07-30,624.1746826171875,240.81558227539065
2025-07-31,609.8510131835938,239.53668212890625
2025-08-01,591.846923828125,233.1819610595703
2025-08-04,599.207763671875,236.9392852783203
2025-08-05,593.9357299804688,230.46560668945312
2025-08-06,589.758056640625,229.3750762939453
2025-08-07,607.4638061523438,240.5280609130859
2025-08-08,613.6309204101562,239.7448883056641
2025-08-11,623.6773681640625,240.00262451171875
2025-08-12,630.540771484375,242.1836700439453
2025-08-13,637.2052612304688,239.35824584960935
2025-08-14,639.4931640625,238.9220428466797
2025-08-15,633.3259887695312,236.82032775878903
2025-08-18,635.3153686523438,239.32850646972656
2025-08-19,638.8963012695312,230.6935882568359
2025-08-20,634.8180541992188,226.62896728515625
2025-08-21,631.1375732421875,225.3699188232422
2025-08-22,642.775634765625,230.98110961914065
2025-08-25,643.27294921875,233.5586700439453
2025-08-26,647.1522216796875,236.6616973876953
2025-08-27,656.701416015625,237.22677612304688
2025-08-28,650.8327026367188,236.215576171875
2025-08-29,633.2265014648438,228.87936401367188
2025-09-02,613.9293212890625,226.42076110839844
2025-09-03,621.986328125,229.3948974609375
2025-09-04,644.168212890625,233.1819610595703
2025-09-05,656.701416015625,241.3112640380859
2025-09-08,673.0145263671875,245.0586700439453
2025-09-09,679.5795288085938,248.75650024414065
2025-09-10,676.595458984375,258.1944274902344
2025-09-11,682.36474609375,256.6776123046875
2025-09-12,686.14453125,257.093994140625
2025-09-15,725.5347900390625,259.1263122558594
2025-09-16,729.0162353515625,260.62005615234375
2025-09-17,733.0944213867188,261.3460693359375
2025-09-18,789.7924194335938,267.1639404296875
2025-09-19,789.4940185546875,263.41461181640625
2025-09-22,806.5033569335938,271.1319885253906
2025-09-23,815.4556274414062,281.1566162109375
2025-09-24,803.7182006835938,279.1675720214844
2025-09-25,807.3986206054688,275.13983154296875
2025-09-26,808.4927368164062,271.8579406738281
2025-09-29,821.12548828125,271.72869873046875
2025-09-30,823.711669921875,277.7554016113281
2025-10-01,836.9412841796875,286.88494873046875
2025-10-02,872.9493408203125,286.52691650390625
2025-10-03,875.4361572265625,290.5845031738281
2025-10-06,892.5449829101562,300.7384033203125
2025-10-07,870.1641845703125,292.4143981933594
2025-10-08,847.2860717773438,302.84674072265625
2025-10-09,845.2966918945312,298.2322692871094
2025-10-10,809.5869750976562,279.11785888671875
2025-10-13,839.5274658203125,301.2257385253906
2025-10-14,842.1136474609375,294.31390380859375
2025-10-15,868.373779296875,303.0357360839844
2025-10-16,872.75048828125,298.1924743652344
2025-10-17,871.0595092773438,293.4586181640625
2025-10-20,894.2359619140625,296.0642395019531
2025-10-21,885.084716796875,292.89178466796875
2025-10-22,865.4890747070312,287.2926940917969
2025-10-23,882.995849609375,289.1325378417969
2025-10-24,889.660400390625,293.33929443359375
2025-10-27,903.2877197265625,296.6112365722656
2025-10-28,904.1845703125,299.8731994628906
2025-10-29,916.1420288085938,303.41363525390625
2025-10-30,934.1779174804688,301.55389404296875
2025-10-31,914.8466186523438,298.77923583984375
2025-11-03,923.2168579101562,303.18487548828125
2025-11-04,914.7470092773438,292.43426513671875
2025-11-05,903.3873901367188,292.02655029296875
2025-11-06,892.1273803710938,287.65069580078125
2025-11-07,867.7142333984375,284.92578125
2025-11-10,883.5579223632812,293.6475524902344
2025-11-11,883.7572631835938,289.57012939453125
2025-11-12,888.6398315429688,289.02313232421875
2025-11-13,878.3763427734375,280.6494445800781
2025-11-14,871.0025634765625,283.2550048828125
2025-11-17,873.29443359375,280.46044921875
2025-11-18,862.5326538085938,276.38299560546875
2025-11-19,883.458251953125,280.8184814453125
2025-11-20,886.6469116210938,275.9752197265625
2025-11-21,831.044677734375,273.5486145019531
2025-11-24,855.7567749023438,283.0760192871094
2025-11-25,857.2514038085938,283.11578369140625
2025-11-26,906.0778198242188,288.36676025390625
2025-11-28,900.19873046875,289.90826416015625
2025-12-01,923.4161987304688,286.0992736816406
2025-12-02,935.772216796875,290.48504638671875
2025-12-03,959.9861450195312,293.8266296386719
2025-12-04,953.90771484375,291.3204345703125
2025-12-05,948.2279052734375,293.1006164550781
2025-12-08,959.786865234375,300.2113037109375
2025-12-09,949.5233154296875,301.74285888671875
2025-12-10,942.6478271484375,308.4359130859375
2025-12-11,937.5658569335938,303.993408203125
2025-12-12,922.0211181640625,291.21942138671875
2025-12-15,927.700927734375,286.9314880371094
2025-12-16,905.3802490234375,286.0639343261719
2025-12-17,870.9028930664062,276.1817626953125
2025-12-18,889.53662109375,283.88006591796875
2025-12-19,898.405029296875,288.1380920410156
2025-12-22,892.824951171875,292.4559020996094
2025-12-23,899.9994506835938,296.1156311035156
2025-12-24,895.8142700195312,297.96038818359375
2025-12-26,,301.9890441894531
2025-12-29,903.586669921875,300.074462890625
2025-12-30,915.1455688476562,298.7381896972656
2025-12-31,918.135009765625,303.0361328125
2026-01-02,982.8049926757812,318.7119140625
2026-01-05,1049.4678955078125,321.3445129394531
2026-01-06,1057.240234375,326.50994873046875
2026-01-07,1048.0728759765625,317.7845458984375
2026-01-08,1009.410400390625,317.1164245605469
2026-01-09,1077.7672119140625,322.72064208984375
2026-01-12,1082.55029296875,330.8377685546875
2026-01-13,1098.69287109375,330.2793273925781
2026-01-14,1080.35791015625,326.19085693359375
2026-01-15,1145.3270263671875,340.6800537109375
2026-01-16,1163.0638427734375,341.4378967285156
2026-01-20,1135.9603271484375,326.24072265625
2026-01-21,1150.7078857421875,325.2036437988281
2026-01-22,1172.2313232421875,326.45013427734375
2026-01-23,1174.0250244140625,333.9290466308594
2026-01-26,1173.82568359375,331.7751159667969
2026-01-27,1213.2852783203125,337.3893127441406
2026-01-28,1190.1676025390625,341.3381652832031
2026-01-29,1187.7760009765625,338.59588623046875
2026-01-30,1211.29248046875,329.63116455078125
2026-02-02,1220.4598388671875,340.40081787109375
2026-02-03,1186.1817626953125,334.80657958984375
2026-02-04,1136.55810546875,324.82470703125
2026-02-05,1145.5262451171875,329.8006896972656
2026-02-06,1189.56982421875,347.8697814941406
2026-02-09,1202.1419677734375,354.4113464355469
2026-02-10,1190.367919921875,360.89306640625
2026-02-11,1205.1353759765625,373.0388488769531
2026-02-12,1177.1971435546875,367.065673828125
2026-02-13,1187.773681640625,365.33056640625
2026-02-17,1196.55419921875,363.1766662597656
2026-02-18,1242.0537109375,361.2420959472656
2026-02-19,1235.4681396484375,359.3773498535156
2026-02-20,1252.829833984375,369.4988403320313
2026-02-23,1246.44384765625,369.000244140625
2026-02-24,1260.6126708984375,384.66607666015625
2026-02-25,1285.5574951171875,386.6405334472656
2026-02-26,1229.6810302734375,375.751220703125
2026-02-27,1230.6788330078125,373.5274658203125
2026-03-02,1207.7296142578125,368.07281494140625
2026-03-03,1159.23681640625,352.13775634765625
2026-03-04,1197.1529541015625,356.4356384277344
2026-03-05,1183.3834228515625,352.8656921386719
2026-03-06,1144.4693603515625,337.9377746582031
2026-03-09,1145.068115234375,347.72021484375
2026-03-10,1197.3525390625,346.1147155761719
2026-03-11,1196.1551513671875,353.563720703125
2026-03-12,1177.7957763671875,335.7638854980469
2026-03-13,1176.9974365234375,337.359375
2026-03-16,1194.75830078125,339.2740173339844
2026-03-17,1191.166259765625,345.9800109863281
2026-03-18,1188.372314453125,339.57000732421875
2026-03-19,1166.021728515625,338.7900085449219
2026-03-20,1125.7108154296875,329.239990234375
2026-03-23,1172.8067626953125,338.45001220703125
2026-03-24,1198.948974609375,343.25
2026-03-25,1208.9268798828125,347.75
2026-03-26,1163.22802734375,326.1099853515625
2026-03-27,1143.8707275390625,326.739990234375
2026-03-30,1109.546630859375,316.5
2026-03-31,1116.730712890625,337.95001220703125
2026-04-01,1184.9798583984375,341.489990234375
2026-04-02,1158.4384765625,339.0400085449219
2026-04-06,,341.760009765625
2026-04-07,1111.3426513671875,345.32000732421875
2026-04-08,1209.9246826171875,365.8999938964844
2026-04-09,1232.0758056640625,365.489990234375
2026-04-10,1267.197998046875,370.6000061035156
2026-04-13,1257.0206298828125,369.5700073242187
2026-04-14,1281.36669921875,379.8900146484375
2026-04-15,1227.2862548828125,375.1000061035156
2026-04-16,1219.902587890625,363.3500061035156
2026-04-17,1241.25537109375,370.5
2026-04-20,1242.253173828125,366.239990234375
2026-04-21,1234.2708740234375,368.0799865722656
2026-04-22,1247.0426025390625,387.44000244140625
2026-04-23,1221.0999755859375,382.6600036621094
2026-04-24,1249.5999755859375,402.4599914550781
2026-04-27,1212.5999755859375,404.9800109863281
2026-04-28,1171.800048828125,392.3399963378906
2026-04-29,1192.5999755859375,393.8299865722656
2026-04-30,1222.4000244140625,396.05999755859375
2026-05-01,,397.6700134277344
2026-05-04,1187.4000244140625,401.6099853515625
2026-05-05,1229.0,394.4100036621094
2026-05-06,1305.0,419.5
2026-05-07,1300.0,414.1499938964844
2026-05-08,1319.4000244140625,411.6799926757813
2026-05-11,1305.5999755859375,404.5400085449219
2026-05-12,1265.800048828125,397.2799987792969
2026-05-13,1327.0,399.7999877929687
2026-05-14,1367.0,417.7200012207031
2026-05-15,1306.5999755859375,404.3500061035156
2026-05-18,1264.4000244140625,395.9500122070313
2026-05-19,1249.0,392.6099853515625
2026-05-20,1333.0,401.6199951171875
2026-05-21,1345.199951171875,407.1499938964844
2026-05-22,1409.0,404.5199890136719
2026-05-26,1389.800048828125,412.3200073242187
2026-05-27,1376.4000244140625,422.7300109863281
2026-05-28,1391.0,424.8599853515625
2026-05-29,1384.800048828125,418.4500122070313
