date,005930.KS,TSM
2025-05-08,53653.68359375,173.0763702392578
2025-05-09,53850.21484375,174.3604736328125
2025-05-12,56601.68359375,184.69248962402344
2025-05-13,55913.82421875,191.61672973632807
2025-05-14,56405.15234375,192.37730407714844
2025-05-15,56306.890625,191.8439178466797
2025-05-16,55815.5546875,191.8439178466797
2025-05-19,54832.88671875,191.1327362060547
2025-05-20,54931.15234375,191.08334350585935
2025-05-21,54734.6171875,189.4140167236328
2025-05-22,53751.94921875,193.7898101806641
2025-05-23,53260.6171875,189.6313018798828
2025-05-27,52965.81640625,195.26158142089844
2025-05-28,54931.15234375,193.7404327392578
2025-05-29,55127.68359375,194.73806762695312
2025-05-30,55225.953125,190.95494079589844
2025-06-02,55815.5546875,192.45632934570312
2025-06-03,55815.5546875,195.1924591064453
2025-06-04,56798.22265625,199.923828125
2025-06-05,58075.69140625,200.85235595703125
2025-06-06,58075.69140625,202.6698303222656
2025-06-09,58763.55859375,204.46755981445312
2025-06-10,58173.95703125,209.86077880859372
2025-06-11,58861.82421875,211.480712890625
2025-06-12,58468.75390625,213.57249450683597
2025-06-13,57289.5546875,209.27984619140625
2025-06-16,56208.625,213.82034301757807
2025-06-17,57093.0234375,212.05569458007807
2025-06-18,58763.55859375,211.65914916992188
2025-06-20,58468.75390625,207.70355224609372
2025-06-23,56994.75390625,208.50657653808597
2025-06-24,59451.42578125,218.19232177734372
2025-06-25,60237.5625,220.8195037841797
2025-06-26,59156.625,222.07850646972656
2025-06-27,60112.6953125,226.59922790527344
2025-06-30,59124.0,224.5371551513672
2025-07-01,59519.4765625,222.7427520751953
2025-07-02,60112.6953125,231.5858459472656
2025-07-03,63078.78125,232.7755126953125
2025-07-07,61002.51953125,227.1940460205078
2025-07-08,60705.9140625,225.8953399658203
2025-07-09,59717.21484375,229.8410186767578
2025-07-10,60310.43359375,227.77896118164065
2025-07-11,61892.34765625,228.41343688964844
2025-07-14,61793.4765625,226.69834899902344
2025-07-15,62979.9140625,234.90695190429688
2025-07-16,63968.609375,235.5117034912109
2025-07-17,65946.0,243.48239135742188
2025-07-18,66341.484375,238.3272247314453
2025-07-21,67033.5625,236.79058837890625
2025-07-22,65253.9140625,232.5772399902344
2025-07-23,65649.390625,238.25782775878903
2025-07-24,65253.9140625,239.51687622070312
2025-07-25,65155.046875,243.48239135742188
2025-07-28,69604.171875,240.65696716308597
2025-07-29,69801.9140625,239.24917602539065
2025-07-30,71779.3046875,240.81558227539065
2025-07-31,70592.8671875,239.53668212890625
2025-08-01,68121.125,233.1819610595703
2025-08-04,68912.09375,236.9392852783203
2025-08-05,69109.828125,230.46560668945312
2025-08-06,68022.2578125,229.3750762939453
2025-08-07,69703.0390625,240.52806091308597
2025-08-08,70988.3515625,239.7448883056641
2025-08-11,70197.390625,240.00262451171875
2025-08-12,70296.265625,242.1836700439453
2025-08-13,71087.2109375,239.35824584960935
2025-08-14,70790.609375,238.9220428466797
2025-08-15,70790.609375,236.82032775878903
2025-08-18,69208.6953125,239.32850646972656
2025-08-19,69208.6953125,230.69358825683597
2025-08-20,69703.0390625,226.62896728515625
2025-08-21,69801.9140625,225.3699188232422
2025-08-22,70592.8671875,230.98110961914065
2025-08-25,70691.734375,233.5586700439453
2025-08-26,69505.3046875,236.6616973876953
2025-08-27,69801.9140625,237.22677612304688
2025-08-28,68813.21875,236.215576171875
2025-08-29,68912.09375,228.87936401367188
2025-09-02,68318.8671875,226.42076110839844
2025-09-03,69010.953125,229.3948974609375
2025-09-04,69307.5625,233.1819610595703
2025-09-05,68714.34375,241.31126403808597
2025-09-08,69307.5625,245.0586700439453
2025-09-09,70691.734375,248.75650024414065
2025-09-10,71779.3046875,258.1944274902344
2025-09-11,72570.2578125,256.6776123046875
2025-09-12,74547.65625,257.093994140625
2025-09-15,75635.2109375,259.1263122558594
2025-09-16,78502.4375,260.6200561523437
2025-09-17,77315.9921875,261.3460693359375
2025-09-18,79392.2578125,267.1639404296875
2025-09-19,79392.2578125,263.41461181640625
2025-09-22,82556.0859375,271.1319885253906
2025-09-23,83742.5234375,281.1566162109375
2025-09-24,84434.609375,279.1675720214844
2025-09-25,85126.6953125,275.13983154296875
2025-09-26,82358.34375,271.8579406738281
2025-09-29,83619.59375,271.72869873046875
2025-09-30,83321.6640625,277.7554016113281
2025-10-01,85407.1875,286.88494873046875
2025-10-02,89131.3359375,286.52691650390625
2025-10-03,89131.3359375,290.5845031738281
2025-10-06,,300.7384033203125
2025-10-07,,292.4143981933594
2025-10-08,,302.84674072265625
2025-10-09,,298.2322692871094
2025-10-10,93749.28125,279.11785888671875
2025-10-13,92656.8671875,301.2257385253906
2025-10-14,90968.5859375,294.3139038085937
2025-10-15,94345.1484375,303.0357360839844
2025-10-16,97026.5390625,298.1924743652344
2025-10-17,97225.1640625,293.4586181640625
2025-10-20,97423.78125,296.0642395019531
2025-10-21,96827.9140625,292.89178466796875
2025-10-22,97920.328125,287.2926940917969
2025-10-23,95834.8125,289.1325378417969
2025-10-24,98118.953125,293.3392944335937
2025-10-27,101296.8984375,296.6112365722656
2025-10-28,98814.1328125,299.8731994628906
2025-10-29,99807.234375,303.41363525390625
2025-10-30,103382.421875,301.55389404296875
2025-10-31,106758.984375,298.7792358398437
2025-11-03,110334.1640625,303.18487548828125
2025-11-04,104176.90625,292.43426513671875
2025-11-05,99906.546875,292.02655029296875
2025-11-06,98516.1953125,287.65069580078125
2025-11-07,97225.1640625,284.92578125
2025-11-10,99906.546875,293.6475524902344
2025-11-11,102786.5546875,289.57012939453125
2025-11-12,102389.3125,289.02313232421875
2025-11-13,102091.3828125,280.6494445800781
2025-11-14,96529.984375,283.2550048828125
2025-11-17,99906.546875,280.46044921875
2025-11-18,97125.8515625,276.38299560546875
2025-11-19,95834.8125,280.8184814453125
2025-11-20,99906.546875,275.9752197265625
2025-11-21,94146.5234375,273.5486145019531
2025-11-24,96033.4296875,283.0760192871094
2025-11-25,98615.5078125,283.11578369140625
2025-11-26,102091.3828125,288.36676025390625
2025-11-28,99807.234375,289.90826416015625
2025-12-01,100105.171875,286.0992736816406
2025-12-02,102687.2421875,290.48504638671875
2025-12-03,103779.6640625,293.8266296386719
2025-12-04,104375.5234375,291.3204345703125
2025-12-05,107652.78125,293.1006164550781
2025-12-08,108745.1953125,300.2113037109375
2025-12-09,107652.78125,301.74285888671875
2025-12-10,107255.5390625,308.4359130859375
2025-12-11,106560.359375,303.993408203125
2025-12-12,108149.328125,291.21942138671875
2025-12-15,104077.59375,286.9314880371094
2025-12-16,102091.3828125,286.0639343261719
2025-12-17,107156.21875,276.1817626953125
2025-12-18,106858.2890625,283.88006591796875
2025-12-19,105567.25,288.1380920410156
2025-12-22,109738.3046875,292.4559020996094
2025-12-23,110731.40625,296.1156311035156
2025-12-24,110334.1640625,297.9603881835937
2025-12-26,116193.5,301.9890441894531
2025-12-29,119253.171875,300.074462890625
2025-12-30,119652.34375,298.7381896972656
2025-12-31,119652.34375,303.0361328125
2026-01-02,128234.578125,318.7119140625
2026-01-05,137814.75,321.3445129394531
2026-01-06,138613.09375,326.50994873046875
2026-01-07,140708.765625,317.7845458984375
2026-01-08,138513.296875,317.1164245605469
2026-01-09,138712.890625,322.7206420898437
2026-01-12,138513.296875,330.8377685546875
2026-01-13,137315.78125,330.2793273925781
2026-01-14,140010.203125,326.1908569335937
2026-01-15,143602.765625,340.6800537109375
2026-01-16,148592.4375,341.4378967285156
2026-01-20,144900.078125,326.24072265625
2026-01-21,149191.203125,325.2036437988281
2026-01-22,151985.421875,326.4501342773437
2026-01-23,151785.828125,333.9290466308594
2026-01-26,151785.828125,331.7751159667969
2026-01-27,159170.546875,337.3893127441406
2026-01-28,162064.5625,341.3381652832031
2026-01-29,160368.0625,338.59588623046875
2026-01-30,160168.484375,329.63116455078125
2026-02-02,150089.34375,340.4008178710937
2026-02-03,167154.015625,334.8065795898437
2026-02-04,168750.71875,324.82470703125
2026-02-05,158970.953125,329.8006896972656
2026-02-06,158272.40625,347.8697814941406
2026-02-09,166056.296875,354.4113464355469
2026-02-10,165457.53125,360.89306640625
2026-02-11,167453.40625,373.0388488769531
2026-02-12,178231.09375,367.065673828125
2026-02-13,180825.71875,365.33056640625
2026-02-17,180825.71875,363.1766662597656
2026-02-18,,361.2420959472656
2026-02-19,189607.546875,359.3773498535156
2026-02-20,189707.34375,369.4988403320313
2026-02-23,192601.34375,369.000244140625
2026-02-24,199586.890625,384.66607666015625
2026-02-25,203079.65625,386.6405334472656
2026-02-26,217549.71875,375.751220703125
2026-02-27,216052.8125,373.5274658203125
2026-03-02,216052.8125,368.0728149414063
2026-03-03,194697.015625,352.13775634765625
2026-03-04,171844.3125,356.4356384277344
2026-03-05,191204.25,352.8656921386719
2026-03-06,187811.265625,337.9377746582031
2026-03-09,173141.625,347.72021484375
2026-03-10,187511.890625,346.1147155761719
2026-03-11,189607.546875,353.563720703125
2026-03-12,187511.890625,335.7638854980469
2026-03-13,183120.96875,337.359375
2026-03-16,188310.234375,339.2740173339844
2026-03-17,193499.484375,345.9800109863281
2026-03-18,208069.328125,339.57000732421875
2026-03-19,200085.859375,338.7900085449219
2026-03-20,198988.125,329.239990234375
2026-03-23,185915.1875,338.45001220703125
2026-03-24,189308.171875,343.25
2026-03-25,188609.609375,347.75
2026-03-26,179728.0,326.1099853515625
2026-03-27,179728.0,326.739990234375
2026-03-30,176300.0,316.5
2026-03-31,167200.0,337.95001220703125
2026-04-01,189650.0,341.489990234375
2026-04-02,178400.0,339.0400085449219
2026-04-06,193100.0,341.760009765625
2026-04-07,196500.0,345.32000732421875
2026-04-08,210500.0,365.8999938964844
2026-04-09,204000.0,365.489990234375
2026-04-10,206000.0,370.6000061035156
2026-04-13,201000.0,369.5700073242188
2026-04-14,206500.0,379.8900146484375
2026-04-15,211000.0,375.1000061035156
2026-04-16,217500.0,363.3500061035156
2026-04-17,216000.0,370.5
2026-04-20,214500.0,366.239990234375
2026-04-21,219000.0,368.0799865722656
2026-04-22,217500.0,387.4400024414063
2026-04-23,224500.0,382.6600036621094
2026-04-24,219500.0,402.4599914550781
2026-04-27,224500.0,404.9800109863281
2026-04-28,222000.0,392.3399963378906
2026-04-29,226000.0,393.8299865722656
2026-04-30,220500.0,396.05999755859375
2026-05-01,220500.0,397.6700134277344
2026-05-04,232500.0,401.6099853515625
2026-05-05,232500.0,394.4100036621094
2026-05-06,266000.0,419.5
2026-05-07,271500.0,414.1499938964844
2026-05-08,268500.0,411.6799926757813
2026-05-11,285500.0,404.5400085449219
2026-05-12,279000.0,397.2799987792969
2026-05-13,284000.0,399.7999877929688
2026-05-14,296000.0,417.7200012207031
2026-05-15,270500.0,404.3500061035156
2026-05-18,281000.0,395.9500122070313
2026-05-19,275500.0,392.6099853515625
2026-05-20,276000.0,401.6199951171875
2026-05-21,299500.0,407.1499938964844
2026-05-22,292500.0,404.5199890136719
2026-05-26,299000.0,412.3200073242188
2026-05-27,307000.0,422.7300109863281
2026-05-28,299500.0,424.8599853515625
2026-05-29,317000.0,418.4500122070313
